Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
38191,6/28/2020 12:53,Home,35,1,702,Credit Card,38,1,Douglas Grant,38,Female,0
38191,8/26/2022 9:40,Electronics,354,5,4777,Cash,38,0,Douglas Grant,38,Female,0
38191,5/9/2023 5:15,Home,411,5,4518,Cash,38,,Douglas Grant,38,Female,0
38191,9/12/2022 20:26,Electronics,148,2,4705,Credit Card,38,1,Douglas Grant,38,Female,0
38191,6/26/2020 15:26,Home,350,3,3367,Credit Card,38,0,Douglas Grant,38,Female,0
38191,12/11/2022 21:40,Home,157,4,3734,Cash,38,,Douglas Grant,38,Female,0
42107,10/14/2022 4:41,Clothing,304,1,571,Cash,18,0,Gavin Bell,18,Female,0
42107,8/1/2021 2:39,Electronics,55,5,1283,Cash,18,0,Gavin Bell,18,Female,0
4765,6/6/2021 13:46,Books,404,3,1169,Cash,62,0,Robert Mullins,62,Female,0
4765,2/17/2020 0:50,Home,299,5,4085,PayPal,62,,Robert Mullins,62,Female,0
42223,10/2/2022 4:20,Home,265,4,4163,PayPal,24,1,Jennifer Sanchez,24,Female,0
42223,2/24/2023 4:16,Electronics,31,1,1901,Cash,24,0,Jennifer Sanchez,24,Female,0
42223,3/21/2020 13:40,Books,133,1,381,Cash,24,1,Jennifer Sanchez,24,Female,0
11864,10/22/2020 8:58,Home,36,1,1894,Credit Card,33,1,William Green,33,Female,0
11864,4/27/2022 23:51,Clothing,90,2,4680,Cash,33,0,William Green,33,Female,0
11864,6/4/2021 16:20,Home,486,3,4653,Cash,33,1,William Green,33,Female,0
47948,7/20/2023 15:21,Books,290,4,3557,Cash,27,,Sydney Lamb,27,Male,0
47948,5/6/2020 13:16,Electronics,493,4,5056,Credit Card,27,0,Sydney Lamb,27,Male,0
47948,3/24/2023 17:41,Clothing,393,1,2817,PayPal,27,1,Sydney Lamb,27,Male,0
47948,4/26/2021 21:39,Home,16,5,2099,PayPal,27,0,Sydney Lamb,27,Male,0
20817,8/14/2023 21:57,Electronics,466,3,4957,PayPal,48,1,Cynthia Sanchez,48,Male,0
20817,4/5/2021 18:06,Home,220,5,1920,Credit Card,48,0,Cynthia Sanchez,48,Male,0
20817,5/12/2020 15:33,Books,494,4,1475,Cash,48,1,Cynthia Sanchez,48,Male,0
20817,5/23/2022 9:32,Books,180,1,4897,PayPal,48,0,Cynthia Sanchez,48,Male,0
30471,1/25/2021 21:09,Books,31,4,3941,PayPal,44,1,Shane Watson,44,Female,1
30471,7/26/2023 14:50,Home,210,4,4453,Cash,44,,Shane Watson,44,Female,1
30471,1/22/2022 18:46,Home,434,5,1386,Credit Card,44,1,Shane Watson,44,Female,1
30471,1/18/2022 2:27,Books,470,3,1942,Cash,44,0,Shane Watson,44,Female,1
30471,12/1/2020 9:23,Home,116,2,3254,PayPal,44,0,Shane Watson,44,Female,1
13734,12/17/2020 18:35,Clothing,404,5,2260,PayPal,67,0,Wesley Bass,67,Female,0
13734,11/23/2022 8:15,Electronics,353,2,4859,PayPal,67,0,Wesley Bass,67,Female,0
13734,3/30/2020 13:43,Electronics,220,1,4730,Credit Card,67,0,Wesley Bass,67,Female,0
27427,11/25/2022 16:41,Home,133,3,3792,Cash,21,1,Kimberly Thomas,21,Female,0
12501,1/2/2020 19:59,Home,73,1,1493,PayPal,65,0,Robin Prince,65,Male,0
12501,2/4/2023 13:19,Home,56,3,2213,PayPal,65,1,Robin Prince,65,Male,0
12501,5/12/2022 10:13,Electronics,213,1,2255,Cash,65,0,Robin Prince,65,Male,0
16991,5/3/2022 5:02,Home,153,2,3823,Credit Card,41,1,Jonathan Williams,41,Female,0
16991,4/25/2022 11:47,Electronics,265,1,1273,Cash,41,1,Jonathan Williams,41,Female,0
16991,7/22/2022 21:16,Clothing,212,4,3412,Cash,41,1,Jonathan Williams,41,Female,0
40917,8/26/2021 6:50,Home,150,2,3757,Credit Card,58,0,Amanda Patel,58,Male,0
40917,2/17/2023 7:09,Electronics,91,1,4227,Cash,58,0,Amanda Patel,58,Male,0
40917,4/10/2020 22:53,Clothing,207,2,5241,PayPal,58,1,Amanda Patel,58,Male,0
40917,12/16/2021 6:23,Books,182,5,4800,PayPal,58,,Amanda Patel,58,Male,0
40917,3/3/2020 2:49,Clothing,361,5,1022,Cash,58,1,Amanda Patel,58,Male,0
40917,9/8/2021 7:49,Clothing,390,3,1719,Credit Card,58,,Amanda Patel,58,Male,0
47917,2/3/2023 12:27,Electronics,376,4,3256,Cash,28,1,Lindsay Keller,28,Male,0
47917,10/26/2022 19:16,Books,76,3,4083,Cash,28,1,Lindsay Keller,28,Male,0
47917,12/22/2021 14:45,Home,191,5,604,PayPal,28,1,Lindsay Keller,28,Male,0
47917,3/17/2020 10:20,Clothing,307,2,538,Credit Card,28,1,Lindsay Keller,28,Male,0
47917,11/5/2020 20:45,Electronics,18,1,4083,Cash,28,0,Lindsay Keller,28,Male,0
35642,10/31/2022 15:21,Electronics,107,2,947,PayPal,45,,Stephanie Cowan,45,Male,0
35642,2/12/2023 19:58,Home,52,5,4122,Cash,45,0,Stephanie Cowan,45,Male,0
35642,6/16/2020 23:34,Books,360,2,4523,Credit Card,45,1,Stephanie Cowan,45,Male,0
35642,1/18/2020 14:50,Home,58,2,390,PayPal,45,1,Stephanie Cowan,45,Male,0
35642,11/14/2020 5:14,Electronics,148,2,3909,Cash,45,0,Stephanie Cowan,45,Male,0
35642,11/26/2021 9:41,Clothing,428,4,572,Cash,45,,Stephanie Cowan,45,Male,0
36478,3/22/2023 8:29,Clothing,272,1,3779,Credit Card,18,1,Claudia Page,18,Female,0
36478,6/23/2020 18:11,Electronics,66,4,1024,Cash,18,0,Claudia Page,18,Female,0
36478,2/28/2023 6:43,Electronics,459,2,3400,PayPal,18,,Claudia Page,18,Female,0
36478,3/28/2020 3:45,Clothing,11,2,2257,PayPal,18,,Claudia Page,18,Female,0
29485,2/12/2020 2:21,Home,375,5,2397,PayPal,42,1,Mr. James Simmons,42,Female,0
29485,3/30/2022 1:47,Home,255,3,4014,PayPal,42,,Mr. James Simmons,42,Female,0
29485,8/12/2020 20:28,Books,373,3,1400,PayPal,42,1,Mr. James Simmons,42,Female,0
11898,8/28/2021 6:39,Electronics,423,4,2416,PayPal,28,0,Alison Wilson,28,Female,0
11898,7/10/2021 16:51,Clothing,282,4,2004,PayPal,28,0,Alison Wilson,28,Female,0
16488,5/22/2020 17:56,Home,268,1,2911,PayPal,53,1,Ashlee Bishop,53,Male,0
16488,4/8/2020 16:15,Clothing,254,4,1403,Credit Card,53,1,Ashlee Bishop,53,Male,0
16488,5/19/2023 6:43,Electronics,486,2,1235,PayPal,53,1,Ashlee Bishop,53,Male,0
16488,8/19/2020 12:30,Clothing,10,2,2199,PayPal,53,,Ashlee Bishop,53,Male,0
28728,9/8/2022 8:20,Home,134,3,3537,Credit Card,54,0,Amanda Bradley,54,Female,0
28728,2/17/2023 9:10,Electronics,420,4,3917,PayPal,54,0,Amanda Bradley,54,Female,0
8880,3/3/2022 20:21,Books,20,4,1746,Cash,46,0,Tammy Hill,46,Male,0
8880,10/11/2020 14:11,Books,326,1,455,Cash,46,,Tammy Hill,46,Male,0
8880,4/16/2022 7:12,Clothing,420,2,828,PayPal,46,1,Tammy Hill,46,Male,0
8880,5/19/2021 11:46,Clothing,413,4,4871,PayPal,46,1,Tammy Hill,46,Male,0
231,9/21/2022 1:20,Home,43,1,1370,PayPal,35,0,Thomas Johnson,35,Male,0
231,11/21/2022 22:17,Electronics,370,1,2651,Cash,35,,Thomas Johnson,35,Male,0
231,12/10/2022 14:55,Home,60,3,4909,Cash,35,,Thomas Johnson,35,Male,0
231,9/9/2020 5:35,Electronics,211,1,1655,Cash,35,0,Thomas Johnson,35,Male,0
231,11/16/2022 14:36,Electronics,291,2,3930,PayPal,35,0,Thomas Johnson,35,Male,0
231,7/18/2022 10:30,Books,21,5,1326,Credit Card,35,0,Thomas Johnson,35,Male,0
4296,8/30/2021 0:49,Home,371,2,4096,PayPal,29,1,Kenneth Calderon,29,Male,0
4296,8/20/2021 9:40,Books,91,3,2542,PayPal,29,1,Kenneth Calderon,29,Male,0
4296,4/4/2021 11:54,Books,289,5,955,Cash,29,1,Kenneth Calderon,29,Male,0
4296,8/2/2020 12:18,Electronics,290,5,3596,Credit Card,29,1,Kenneth Calderon,29,Male,0
4296,5/27/2021 20:34,Clothing,471,5,4011,Credit Card,29,,Kenneth Calderon,29,Male,0
32260,6/13/2023 23:20,Home,343,2,3121,Credit Card,46,1,Daniel Warner,46,Male,0
32260,7/11/2022 20:47,Home,343,4,4307,Credit Card,46,,Daniel Warner,46,Male,0
32260,8/9/2022 6:01,Home,188,1,4228,Credit Card,46,0,Daniel Warner,46,Male,0
32260,12/18/2021 17:48,Clothing,453,3,5230,Cash,46,0,Daniel Warner,46,Male,0
36959,3/19/2022 14:58,Home,241,3,1182,PayPal,66,0,Phillip Cantrell,66,Male,0
36959,12/18/2020 17:10,Clothing,313,4,1551,Cash,66,1,Phillip Cantrell,66,Male,0
26651,3/8/2020 11:40,Electronics,373,5,928,Cash,57,0,Adam Rodriguez,57,Female,0
26651,2/21/2023 14:26,Books,65,2,4547,PayPal,57,1,Adam Rodriguez,57,Female,0
26651,4/4/2020 2:53,Books,225,5,342,PayPal,57,1,Adam Rodriguez,57,Female,0
26651,1/12/2023 10:29,Books,60,5,4168,PayPal,57,,Adam Rodriguez,57,Female,0
26651,7/27/2020 3:35,Home,385,3,2707,PayPal,57,,Adam Rodriguez,57,Female,0
11006,12/15/2020 14:46,Clothing,325,4,2838,Credit Card,63,1,William Adams,63,Male,0
11006,12/15/2020 10:30,Clothing,70,4,4349,PayPal,63,,William Adams,63,Male,0
11006,7/19/2021 17:08,Home,313,4,2964,PayPal,63,0,William Adams,63,Male,0
11006,7/1/2020 21:03,Home,361,4,3181,PayPal,63,1,William Adams,63,Male,0
11006,10/1/2022 20:42,Electronics,254,2,732,Credit Card,63,0,William Adams,63,Male,0
11006,10/21/2021 6:07,Clothing,84,5,770,Cash,63,1,William Adams,63,Male,0
48060,7/15/2020 16:16,Electronics,139,2,3762,Credit Card,60,0,Jennifer Christian,60,Male,0
48060,5/16/2022 5:45,Clothing,453,3,2042,PayPal,60,,Jennifer Christian,60,Male,0
48060,3/13/2020 14:44,Electronics,467,2,941,Cash,60,1,Jennifer Christian,60,Male,0
48060,2/17/2021 15:59,Clothing,279,4,2190,PayPal,60,1,Jennifer Christian,60,Male,0
48060,9/16/2020 8:13,Clothing,320,3,3846,Cash,60,1,Jennifer Christian,60,Male,0
23320,11/16/2020 21:49,Clothing,256,5,2903,Credit Card,30,1,Veronica Cooper,30,Female,1
23320,4/30/2021 9:17,Books,469,1,366,Cash,30,,Veronica Cooper,30,Female,1
23320,7/24/2023 15:41,Electronics,114,2,2589,PayPal,30,1,Veronica Cooper,30,Female,1
23320,9/28/2021 21:44,Books,274,5,1132,Cash,30,1,Veronica Cooper,30,Female,1
23320,2/16/2022 0:07,Electronics,356,3,4951,Credit Card,30,1,Veronica Cooper,30,Female,1
7192,1/24/2020 6:07,Electronics,279,3,4797,Cash,21,1,Gregory Bush,21,Female,1
7192,9/16/2021 12:48,Electronics,413,3,4950,PayPal,21,1,Gregory Bush,21,Female,1
7192,2/10/2021 9:36,Books,138,3,4810,Credit Card,21,1,Gregory Bush,21,Female,1
40707,11/26/2022 15:51,Clothing,380,5,3056,Cash,58,0,Angela Watkins,58,Female,0
40707,11/2/2020 3:01,Electronics,338,4,2470,Credit Card,58,1,Angela Watkins,58,Female,0
40707,2/13/2021 8:07,Electronics,189,4,2870,Cash,58,0,Angela Watkins,58,Female,0
40707,4/11/2022 7:53,Electronics,411,2,2821,PayPal,58,1,Angela Watkins,58,Female,0
7470,5/1/2022 16:47,Electronics,207,3,5251,Cash,51,0,Eric Harris,51,Male,1
7470,7/4/2023 8:12,Books,146,1,2455,Cash,51,1,Eric Harris,51,Male,1
7470,3/27/2022 7:25,Home,405,3,1354,PayPal,51,1,Eric Harris,51,Male,1
7470,4/12/2023 23:45,Electronics,108,1,368,Credit Card,51,0,Eric Harris,51,Male,1
9302,3/3/2023 5:54,Books,495,2,4814,Cash,55,0,Christopher Cordova,55,Female,0
9302,3/16/2023 8:30,Home,291,4,4382,Credit Card,55,0,Christopher Cordova,55,Female,0
9302,10/23/2021 14:33,Home,115,5,5250,PayPal,55,0,Christopher Cordova,55,Female,0
9302,7/11/2020 21:52,Home,148,5,1639,PayPal,55,0,Christopher Cordova,55,Female,0
33967,9/17/2021 0:15,Clothing,397,1,1451,Cash,44,0,Tanya Ryan,44,Female,0
33967,7/23/2022 14:42,Books,38,3,1171,Credit Card,44,0,Tanya Ryan,44,Female,0
33967,1/15/2022 17:06,Clothing,216,5,3400,Cash,44,0,Tanya Ryan,44,Female,0
33967,6/12/2021 2:37,Clothing,300,4,4223,PayPal,44,1,Tanya Ryan,44,Female,0
24571,5/30/2020 12:34,Electronics,391,4,4012,Credit Card,46,1,Jacob Lopez,46,Male,0
24571,7/22/2020 7:50,Electronics,484,1,2853,PayPal,46,,Jacob Lopez,46,Male,0
24571,4/13/2022 11:45,Home,382,5,4065,Cash,46,0,Jacob Lopez,46,Male,0
24571,10/7/2022 6:39,Books,227,4,2684,PayPal,46,1,Jacob Lopez,46,Male,0
24571,5/25/2022 17:34,Electronics,74,1,1354,PayPal,46,0,Jacob Lopez,46,Male,0
24571,11/10/2022 11:23,Clothing,70,4,912,PayPal,46,0,Jacob Lopez,46,Male,0
3222,5/7/2021 22:29,Home,362,4,4988,PayPal,32,0,Dakota Dean,32,Male,0
3222,5/8/2023 8:31,Electronics,468,2,2907,PayPal,32,,Dakota Dean,32,Male,0
3222,8/6/2023 16:14,Clothing,33,5,3998,Cash,32,,Dakota Dean,32,Male,0
3222,6/4/2020 0:40,Home,78,3,245,PayPal,32,1,Dakota Dean,32,Male,0
3222,4/29/2023 21:36,Books,216,3,2544,Cash,32,,Dakota Dean,32,Male,0
30754,7/9/2022 0:09,Home,369,3,4152,Credit Card,59,,Kelsey Neal,59,Female,0
30754,2/11/2021 21:52,Electronics,53,3,721,Credit Card,59,1,Kelsey Neal,59,Female,0
30754,4/27/2021 14:44,Home,73,3,2515,Cash,59,0,Kelsey Neal,59,Female,0
30754,4/10/2023 6:54,Clothing,38,1,2713,PayPal,59,0,Kelsey Neal,59,Female,0
38112,2/26/2022 1:48,Clothing,330,1,878,Cash,32,1,Michael Mason,32,Male,0
38112,2/4/2023 23:30,Electronics,125,3,4444,Credit Card,32,,Michael Mason,32,Male,0
38112,7/11/2020 11:51,Electronics,102,4,3076,PayPal,32,1,Michael Mason,32,Male,0
38112,9/11/2020 18:41,Home,387,4,1248,Cash,32,0,Michael Mason,32,Male,0
38112,11/12/2022 20:11,Home,66,2,2378,Credit Card,32,,Michael Mason,32,Male,0
38112,7/26/2022 7:51,Home,369,5,4735,PayPal,32,0,Michael Mason,32,Male,0
29862,3/28/2022 13:33,Home,132,3,1680,PayPal,67,0,Nicholas Gutierrez,67,Male,0
29862,12/14/2022 18:24,Home,183,3,3918,Cash,67,1,Nicholas Gutierrez,67,Male,0
23391,6/11/2020 13:21,Books,115,1,1759,Cash,36,0,Anthony Tucker,36,Female,1
23391,2/18/2022 5:31,Books,312,3,3207,Cash,36,,Anthony Tucker,36,Female,1
37884,12/30/2020 4:31,Electronics,487,4,3112,Cash,42,0,Morgan Hansen,42,Female,1
37884,1/21/2020 12:21,Electronics,104,1,3314,Cash,42,1,Morgan Hansen,42,Female,1
17115,1/3/2021 2:16,Home,353,5,4502,Cash,45,1,Terry Baxter,45,Female,0
17115,10/10/2021 16:09,Books,487,2,929,PayPal,45,0,Terry Baxter,45,Female,0
17115,5/24/2022 19:01,Home,112,5,1785,Cash,45,,Terry Baxter,45,Female,0
17115,7/26/2022 15:49,Electronics,134,4,4250,PayPal,45,1,Terry Baxter,45,Female,0
17115,3/15/2023 10:40,Clothing,217,1,993,Credit Card,45,0,Terry Baxter,45,Female,0
3173,11/7/2020 11:58,Clothing,457,4,1617,Cash,57,1,Rebecca Nixon,57,Male,1
3173,9/28/2022 6:35,Home,454,2,3850,PayPal,57,,Rebecca Nixon,57,Male,1
3173,7/29/2022 7:48,Home,400,4,1738,Credit Card,57,0,Rebecca Nixon,57,Male,1
3173,5/26/2023 4:58,Books,154,2,2938,Cash,57,1,Rebecca Nixon,57,Male,1
3173,5/7/2020 11:59,Electronics,111,1,1410,Cash,57,1,Rebecca Nixon,57,Male,1
3696,3/26/2023 13:39,Home,136,1,3327,Cash,61,0,Tyrone Hill,61,Male,0
3696,6/30/2020 7:10,Home,230,2,2163,PayPal,61,0,Tyrone Hill,61,Male,0
3696,11/22/2022 10:48,Home,278,3,1213,Cash,61,1,Tyrone Hill,61,Male,0
3696,6/7/2021 19:44,Home,367,3,1226,Credit Card,61,0,Tyrone Hill,61,Male,0
3696,2/12/2020 10:13,Electronics,268,3,3503,Credit Card,61,1,Tyrone Hill,61,Male,0
36448,5/12/2023 19:11,Home,245,3,2228,Credit Card,57,1,Edwin Zimmerman MD,57,Male,0
36448,8/2/2023 22:03,Clothing,216,5,1424,Cash,57,1,Edwin Zimmerman MD,57,Male,0
36448,7/5/2021 4:05,Home,390,5,4290,Credit Card,57,1,Edwin Zimmerman MD,57,Male,0
36448,2/25/2021 9:12,Home,100,5,2339,Credit Card,57,,Edwin Zimmerman MD,57,Male,0
36448,1/9/2021 23:46,Clothing,321,5,3653,Cash,57,0,Edwin Zimmerman MD,57,Male,0
36448,4/27/2020 4:55,Clothing,485,3,4680,PayPal,57,1,Edwin Zimmerman MD,57,Male,0
36448,12/14/2022 13:10,Clothing,137,2,351,Credit Card,57,0,Edwin Zimmerman MD,57,Male,0
30969,12/27/2021 21:05,Books,67,4,4233,PayPal,70,,Diane Smith,70,Female,0
30969,3/14/2020 22:26,Books,419,4,1136,Cash,70,1,Diane Smith,70,Female,0
30969,5/2/2023 9:45,Home,222,4,2113,PayPal,70,1,Diane Smith,70,Female,0
30969,6/6/2022 13:58,Clothing,351,4,1824,Cash,70,,Diane Smith,70,Female,0
30969,2/4/2020 14:31,Electronics,315,2,1608,Credit Card,70,1,Diane Smith,70,Female,0
30969,5/7/2023 19:32,Clothing,285,4,5343,Credit Card,70,1,Diane Smith,70,Female,0
8939,1/8/2022 20:55,Clothing,114,2,4741,Cash,33,1,Amber Brown,33,Female,0
8939,8/28/2022 19:02,Electronics,403,4,1231,Cash,33,,Amber Brown,33,Female,0
8939,7/20/2020 11:53,Electronics,403,2,1845,PayPal,33,0,Amber Brown,33,Female,0
32226,7/9/2022 6:22,Clothing,326,1,2188,PayPal,30,0,Jennifer Donaldson,30,Male,0
32226,1/6/2020 1:27,Books,47,5,1051,Cash,30,1,Jennifer Donaldson,30,Male,0
32226,5/31/2022 4:14,Books,224,2,1912,Cash,30,0,Jennifer Donaldson,30,Male,0
32226,10/27/2020 7:50,Home,209,1,1302,Credit Card,30,0,Jennifer Donaldson,30,Male,0
44971,3/26/2022 10:23,Electronics,193,1,4212,PayPal,57,0,Kelly Blackburn,57,Female,0
44971,7/10/2023 19:20,Home,125,3,2418,Cash,57,1,Kelly Blackburn,57,Female,0
45381,11/27/2022 18:03,Electronics,181,5,2959,Cash,58,0,Beth Marshall,58,Female,0
45381,8/13/2022 16:58,Books,393,2,2086,PayPal,58,0,Beth Marshall,58,Female,0
45381,5/30/2023 2:31,Home,73,1,3369,PayPal,58,1,Beth Marshall,58,Female,0
15078,6/24/2023 15:42,Home,363,5,3499,Cash,44,0,Glenn Rhodes,44,Female,0
15078,2/19/2021 12:54,Electronics,282,3,2293,PayPal,44,1,Glenn Rhodes,44,Female,0
15078,10/31/2022 20:49,Books,125,4,3953,PayPal,44,0,Glenn Rhodes,44,Female,0
15078,11/25/2021 17:23,Home,434,5,4723,PayPal,44,0,Glenn Rhodes,44,Female,0
15078,7/5/2020 18:21,Clothing,274,3,2071,PayPal,44,,Glenn Rhodes,44,Female,0
15078,4/26/2020 23:31,Home,460,5,2217,PayPal,44,1,Glenn Rhodes,44,Female,0
15078,7/10/2023 21:44,Electronics,500,1,937,Credit Card,44,1,Glenn Rhodes,44,Female,0
23804,12/28/2020 21:10,Electronics,421,4,3786,Cash,18,1,Ashley Cobb,18,Female,1
23804,11/5/2020 6:43,Clothing,365,4,3540,Cash,18,1,Ashley Cobb,18,Female,1
23804,11/11/2021 11:55,Electronics,121,2,4597,Credit Card,18,1,Ashley Cobb,18,Female,1
23804,2/20/2021 1:55,Clothing,105,5,695,Credit Card,18,0,Ashley Cobb,18,Female,1
15816,4/14/2020 13:38,Home,464,2,2705,PayPal,34,0,Brian Carter,34,Male,0
15816,9/15/2020 1:03,Clothing,310,5,4326,Credit Card,34,0,Brian Carter,34,Male,0
15816,12/20/2020 8:50,Books,113,3,4752,Cash,34,0,Brian Carter,34,Male,0
15816,4/15/2021 11:55,Electronics,345,3,619,PayPal,34,,Brian Carter,34,Male,0
15816,9/3/2021 18:40,Books,458,1,3029,Credit Card,34,0,Brian Carter,34,Male,0
15816,7/7/2021 7:03,Clothing,255,2,3985,PayPal,34,0,Brian Carter,34,Male,0
15816,7/25/2020 23:18,Clothing,88,5,237,Cash,34,1,Brian Carter,34,Male,0
38587,2/24/2021 11:57,Clothing,291,2,468,Cash,30,0,William Obrien,30,Female,0
38587,4/2/2022 5:55,Clothing,301,2,748,Credit Card,30,1,William Obrien,30,Female,0
38587,1/22/2021 13:06,Electronics,58,3,3978,PayPal,30,,William Obrien,30,Female,0
38587,9/15/2020 12:30,Clothing,396,2,3159,Credit Card,30,0,William Obrien,30,Female,0
38587,9/9/2021 19:49,Books,448,2,2665,Credit Card,30,1,William Obrien,30,Female,0
38229,7/4/2022 6:06,Home,333,2,390,PayPal,43,0,Amanda Mendoza,43,Female,0
38229,9/11/2020 5:35,Home,407,2,4118,PayPal,43,1,Amanda Mendoza,43,Female,0
33171,1/5/2023 16:18,Home,380,3,2477,Cash,43,1,Richard Mitchell,43,Female,0
33171,6/18/2021 9:08,Clothing,112,4,1454,PayPal,43,,Richard Mitchell,43,Female,0
33171,11/4/2021 15:04,Books,18,4,387,Credit Card,43,0,Richard Mitchell,43,Female,0
33171,3/10/2022 3:16,Books,187,5,513,Cash,43,0,Richard Mitchell,43,Female,0
26759,1/12/2021 21:20,Clothing,278,5,2260,Credit Card,62,,Kevin Burton,62,Male,0
26759,8/31/2022 12:23,Clothing,222,4,3509,Credit Card,62,0,Kevin Burton,62,Male,0
26759,4/19/2022 14:46,Home,193,4,2402,Cash,62,1,Kevin Burton,62,Male,0
26759,4/12/2023 15:45,Clothing,181,3,1415,PayPal,62,0,Kevin Burton,62,Male,0
14706,12/16/2021 13:39,Home,220,2,2120,Credit Card,44,1,Patricia Torres,44,Male,0
14706,1/27/2022 3:03,Books,199,2,1089,Credit Card,44,0,Patricia Torres,44,Male,0
14706,7/11/2020 5:07,Clothing,136,3,648,Cash,44,1,Patricia Torres,44,Male,0
14706,5/21/2022 0:52,Home,60,5,4822,PayPal,44,0,Patricia Torres,44,Male,0
14706,5/17/2023 12:00,Clothing,118,3,2581,Credit Card,44,0,Patricia Torres,44,Male,0
14706,11/3/2020 7:06,Books,185,1,4734,Cash,44,1,Patricia Torres,44,Male,0
14706,3/5/2021 10:34,Home,193,4,3964,Cash,44,,Patricia Torres,44,Male,0
14706,2/6/2021 2:35,Clothing,455,3,4402,PayPal,44,0,Patricia Torres,44,Male,0
37693,8/31/2022 18:19,Books,483,5,2865,Credit Card,25,1,Sherry Huber,25,Male,0
37693,8/24/2020 18:43,Electronics,360,5,5107,Credit Card,25,0,Sherry Huber,25,Male,0
37693,1/18/2023 10:18,Books,394,3,2805,PayPal,25,0,Sherry Huber,25,Male,0
37693,3/30/2021 6:30,Books,159,4,5081,PayPal,25,1,Sherry Huber,25,Male,0
37693,5/1/2023 8:05,Home,430,2,3323,PayPal,25,0,Sherry Huber,25,Male,0
37693,12/26/2022 1:43,Electronics,407,3,2342,Cash,25,1,Sherry Huber,25,Male,0
37693,1/4/2022 6:33,Clothing,111,3,707,Credit Card,25,0,Sherry Huber,25,Male,0
37693,5/26/2021 15:13,Clothing,286,2,1173,PayPal,25,1,Sherry Huber,25,Male,0
37693,10/31/2021 18:23,Home,391,3,4931,Cash,25,0,Sherry Huber,25,Male,0
19684,8/26/2023 18:51,Electronics,141,2,336,Cash,38,1,Kathy Jones,38,Female,0
19684,11/5/2022 16:02,Electronics,454,4,597,Cash,38,0,Kathy Jones,38,Female,0
44657,3/19/2021 19:19,Books,270,2,3077,Cash,62,0,Angel Patel,62,Male,0
44657,11/9/2021 19:52,Electronics,58,2,2810,Credit Card,62,0,Angel Patel,62,Male,0
44657,5/30/2022 13:10,Home,313,5,4307,Credit Card,62,0,Angel Patel,62,Male,0
44657,7/20/2020 12:11,Electronics,240,5,3430,Cash,62,1,Angel Patel,62,Male,0
44657,12/4/2020 23:03,Books,407,2,1964,Cash,62,1,Angel Patel,62,Male,0
44657,6/5/2022 2:46,Books,44,5,678,Cash,62,0,Angel Patel,62,Male,0
44657,12/26/2022 6:07,Clothing,144,3,1321,Credit Card,62,1,Angel Patel,62,Male,0
44657,6/6/2023 16:42,Clothing,97,3,5221,Credit Card,62,0,Angel Patel,62,Male,0
16097,9/20/2020 21:12,Books,431,5,3787,Cash,38,0,Christopher Bell,38,Male,1
16097,4/4/2020 12:50,Electronics,43,1,2662,Cash,38,,Christopher Bell,38,Male,1
16097,5/13/2020 8:39,Clothing,480,4,1717,Credit Card,38,0,Christopher Bell,38,Male,1
16097,8/24/2022 18:54,Electronics,68,5,1085,Cash,38,1,Christopher Bell,38,Male,1
16097,7/19/2021 0:34,Home,360,4,3922,Cash,38,,Christopher Bell,38,Male,1
16097,12/28/2022 20:19,Home,25,3,2742,Cash,38,1,Christopher Bell,38,Male,1
16097,5/25/2022 15:06,Clothing,477,3,2696,Credit Card,38,1,Christopher Bell,38,Male,1
16097,8/30/2022 4:59,Electronics,106,4,4455,Cash,38,1,Christopher Bell,38,Male,1
16097,9/7/2023 10:08,Home,88,5,3277,Cash,38,1,Christopher Bell,38,Male,1
37500,10/27/2022 17:29,Electronics,255,4,3554,Cash,22,0,Melissa Lucas,22,Female,0
37500,5/23/2023 0:56,Clothing,431,3,2858,Credit Card,22,,Melissa Lucas,22,Female,0
37500,4/4/2022 17:25,Electronics,24,2,2668,PayPal,22,,Melissa Lucas,22,Female,0
37500,3/6/2023 21:59,Books,78,3,981,PayPal,22,0,Melissa Lucas,22,Female,0
2835,12/4/2020 0:12,Books,40,5,4467,PayPal,49,1,Sara Frazier,49,Male,0
2835,6/28/2021 9:56,Clothing,378,4,4218,PayPal,49,1,Sara Frazier,49,Male,0
2835,3/30/2023 11:37,Home,127,3,4071,Credit Card,49,0,Sara Frazier,49,Male,0
2835,3/21/2020 11:57,Home,227,3,1203,Cash,49,1,Sara Frazier,49,Male,0
2835,2/20/2023 2:44,Clothing,318,2,4752,Credit Card,49,,Sara Frazier,49,Male,0
2835,5/18/2023 10:47,Clothing,493,4,734,Credit Card,49,1,Sara Frazier,49,Male,0
2835,5/15/2023 9:31,Books,275,2,1349,Cash,49,1,Sara Frazier,49,Male,0
2835,6/18/2020 13:34,Clothing,328,2,4202,Credit Card,49,0,Sara Frazier,49,Male,0
2835,8/19/2021 12:46,Electronics,117,1,4898,Credit Card,49,1,Sara Frazier,49,Male,0
47269,7/12/2020 14:38,Home,454,3,671,Cash,25,,Robert Green,25,Female,0
47269,8/4/2020 10:15,Electronics,483,1,1955,PayPal,25,1,Robert Green,25,Female,0
